search_name,full_name,region_id
경상북도 포항시 죽장면,경상북도 포항시 죽장면,3116
경상북도 포항시 기계면,경상북도 포항시 기계면,3115
경상북도 포항시 송라면,경상북도 포항시 송라면,3114
경상북도 포항시 청하면,경상북도 포항시 청하면,3113
경상북도 포항시 청하면,경상북도 포항시 청하면,3113
경상북도 포항시 청하면,경상북도 포항시 청하면,3113
경상북도 포항시 신광면,경상북도 포항시 신광면,3112
경상북도 포항시 흥해읍,경상북도 포항시 흥해읍,3111
경상북도 포항시 호동,경상북도 포항시 호동,5370
경상북도 포항시 호미곶면,경상북도 포항시 호미곶면,3102
경상북도 포항시 장기면,경상북도 포항시 장기면,3101
경상북도 포항시 장기면,경상북도 포항시 장기면,3101
경상북도 포항시 동해면,경상북도 포항시 동해면,3100
경상북도 포항시 동해면,경상북도 포항시 동해면,3100
경상북도 포항시 오천읍,경상북도 포항시 오천읍,3098
경상북도 포항시 오천읍,경상북도 포항시 오천읍,3098
광주광역시 광산구 오선동,광주광역시 광산구 오선동,5437
광주광역시 광산구 동림동,광주광역시 광산구 동림동,5401
광주광역시 광산구 산수동,광주광역시 광산구 산수동,5414
광주광역시 광산구 신동,광주광역시 광산구 신동,5428
광주광역시 광산구 양동,광주광역시 광산구 양동,5433
광주광역시 광산구 용동,광주광역시 광산구 용동,5443
광주광역시 광산구 송대동,광주광역시 광산구 송대동,5422
광주광역시 광산구 광산동,광주광역시 광산구 광산동,5393
광주광역시 북구 오룡동,광주광역시 북구 오룡동,5535
광주광역시 북구 용강동,광주광역시 북구 용강동,5537
광주광역시 북구 화암동,광주광역시 북구 화암동,5550
광주광역시 북구 망월동,광주광역시 북구 망월동,5527
광주광역시 북구 운암동,광주광역시 북구 운암동,5540
광주광역시 남구 원산동,광주광역시 남구 원산동,5479
광주광역시 남구 승촌동,광주광역시 남구 승촌동,5474
광주광역시 남구 봉선동,광주광역시 남구 봉선동,5469
광주광역시 동구 내남동,광주광역시 동구 내남동,5499
대구광역시 달성군 구지면,대구광역시 달성군 구지면,824
대구광역시 달성군 봉촌리,대구광역시 달성군 봉촌리,820
대구광역시 달성군 가창면,대구광역시 달성군 가창면,819
대구광역시 달성군 옥분리,대구광역시 달성군 옥분리,819
대구광역시 달성군 정대리,대구광역시 달성군 정대리,819
대구광역시 달성군 김흥리,대구광역시 달성군 김흥리,821
대구광역시 달성군 유가읍,대구광역시 달성군 유가읍,823
대구광역시 달성군 본리리,대구광역시 달성군 본리리,814
대구광역시 달서구 송현동,대구광역시 달서구 송현동,5570
대구광역시 수성구 대흥동,대구광역시 수성구 대흥동,5659
대구광역시 수성구 수성동4가,대구광역시 수성구 수성동4가,5670
대구광역시 북구 연경동,대구광역시 북구 연경동,5639
대구광역시 북구 노곡동,대구광역시 북구 노곡동,5627
대구광역시 북구 검단동,대구광역시 북구 검단동,755
대구광역시 동구 미대동,대구광역시 동구 미대동,5596
대구광역시 동구 내곡동,대구광역시 동구 내곡동,5584
대구광역시 동구 용계동,대구광역시 동구 용계동,5613
대전광역시 대덕구 미호동,대전광역시 대덕구 미호동,5736
대전광역시 대덕구 이현동,대전광역시 대덕구 이현동,5747
대전광역시 대덕구 신일동,대전광역시 대덕구 신일동,5742
대전광역시 대덕구 법동,대전광역시 대덕구 법동,5737
대전광역시 유성구 신동,대전광역시 유성구 신동,5834
대전광역시 유성구 반석동,대전광역시 유성구 반석동,5823
대전광역시 유성구 장동,대전광역시 유성구 장동,5845
대전광역시 유성구 복용동,대전광역시 유성구 복용동,5826
대전광역시 유성구 방동,대전광역시 유성구 방동,5824
대전광역시 서구 오동,대전광역시 서구 오동,5797
대전광역시 서구 도마동,대전광역시 서구 도마동,5791
대전광역시 중구 금동,대전광역시 중구 금동,5854
대전광역시 중구 옥계동,대전광역시 중구 옥계동,5862
대전광역시 동구 삼괴동,대전광역시 동구 삼괴동,5761
대전광역시 동구 주촌동,대전광역시 동구 주촌동,5780
대전광역시 동구 신상동,대전광역시 동구 신상동,5767
부산광역시 기장군 철마면,부산광역시 기장군 철마면,674
부산광역시 기장군 원리,부산광역시 기장군 원리,672
부산광역시 기장군 길천리,부산광역시 기장군 길천리,671
부산광역시 기장군 명례리,부산광역시 기장군 명례리,671
부산광역시 기장군 내리,부산광역시 기장군 내리,670
부산광역시 사상구 주례동,부산광역시 사상구 주례동,5927
부산광역시 수영구 남천동,부산광역시 수영구 남천동,5957
부산광역시 연제구 연산동,부산광역시 연제구 연산동,5960
부산광역시 강서구 대항동,부산광역시 강서구 대항동,5871
부산광역시 강서구 눌차동,부산광역시 강서구 눌차동,5870
부산광역시 강서구 명지동,부산광역시 강서구 명지동,5873
부산광역시 강서구 대저2동,부산광역시 강서구 대저2동,626
부산광역시 금정구 장전동,부산광역시 금정구 장전동,5894
부산광역시 사하구 감천동,부산광역시 사하구 감천동,5928
부산광역시 해운대구 중동,부산광역시 해운대구 중동,6029
부산광역시 북구 만덕동,부산광역시 북구 만덕동,5923
부산광역시 부산진구 부전제2동,부산광역시 부산진구 부전제2동,504
부산광역시 영도구 동삼동,부산광역시 영도구 동삼동,5968
세종특별자치시 소정면 고등리,세종특별자치시 소정면 고등리,1252
세종특별자치시 전동면 심중리,세종특별자치시 전동면 심중리,1251
세종특별자치시 전동면 송성리,세종특별자치시 전동면 송성리,1251
세종특별자치시 전의면 다방리,세종특별자치시 전의면 다방리,1250
세종특별자치시 연서면 봉암리,세종특별자치시 연서면 봉암리,1249
세종특별자치시 연서면 기룡리,세종특별자치시 연서면 기룡리,1249
세종특별자치시 장군면 송학리,세종특별자치시 장군면 송학리,1248
세종특별자치시 장군면 산학리,세종특별자치시 장군면 산학리,1248
세종특별자치시 금남면 도남리,세종특별자치시 금남면 도남리,1247
세종특별자치시 금남면 신촌리,세종특별자치시 금남면 신촌리,1247
세종특별자치시 부강면 문곡리,세종특별자치시 부강면 문곡리,1246
세종특별자치시 조치원읍 서창리,세종특별자치시 조치원읍 서창리,1243
울산광역시 울주군 삼동면,울산광역시 울주군 삼동면,1240
울산광역시 울주군 상북면,울산광역시 울주군 상북면,1238
울산광역시 울주군 덕현리,울산광역시 울주군 덕현리,1238
울산광역시 울주군 이천리,울산광역시 울주군 이천리,1238
울산광역시 울주군 두서면,울산광역시 울주군 두서면,1237
울산광역시 울주군 봉계리,울산광역시 울주군 봉계리,1236
울산광역시 울주군 이전리,울산광역시 울주군 이전리,1236
울산광역시 울주군 웅촌면,울산광역시 울주군 웅촌면,1235
울산광역시 울주군 화정리,울산광역시 울주군 화정리,1233
울산광역시 울주군 청량읍,울산광역시 울주군 청량읍,1234
울산광역시 울주군 율리,울산광역시 울주군 율리,1234
울산광역시 울주군 범서읍,울산광역시 울주군 범서읍,1232
울산광역시 울주군 고산리,울산광역시 울주군 고산리,1231
울산광역시 울주군 태기리,울산광역시 울주군 태기리,1230
울산광역시 울주군 이진리,울산광역시 울주군 이진리,1229
울산광역시 북구 화봉동,울산광역시 북구 화봉동,6458
울산광역시 북구 산하동,울산광역시 북구 산하동,6444
울산광역시 북구 신천동,울산광역시 북구 신천동,6448
울산광역시 북구 가대동,울산광역시 북구 가대동,6436
울산광역시 북구 염포동,울산광역시 북구 염포동,1227
울산광역시 동구 주전동,울산광역시 동구 주전동,6435
울산광역시 동구 방어동,울산광역시 동구 방어동,1210
울산광역시 남구 용연동,울산광역시 남구 용연동,6427
울산광역시 남구 신정동,울산광역시 남구 신정동,6424
전라남도 신안군 암태면,전라남도 신안군 암태면,3092
전라남도 신안군 당사리,전라남도 신안군 당사리,3092
전라남도 신안군 팔금면,전라남도 신안군 팔금면,3091
전라남도 신안군 한운리,전라남도 신안군 한운리,3077
전라남도 신안군 반월리,전라남도 신안군 반월리,3089
전라남도 신안군 여흘리,전라남도 신안군 여흘리,3089
전라남도 신안군 자라리,전라남도 신안군 자라리,3089
전라남도 신안군 장산면,전라남도 신안군 장산면,3088
전라남도 신안군 마진도리,전라남도 신안군 마진도리,3088
전라남도 신안군 신의면,전라남도 신안군 신의면,3087
전라남도 신안군 고평사도리,전라남도 신안군 고평사도리,3087
전라남도 신안군 하태서리,전라남도 신안군 하태서리,3087
전라남도 신안군 상태서리,전라남도 신안군 상태서리,3087
전라남도 신안군 하의면,전라남도 신안군 하의면,3086
전라남도 신안군 능산리,전라남도 신안군 능산리,3086
전라남도 신안군 흑산면,전라남도 신안군 흑산면,3081
전라남도 신안군 다물도리,전라남도 신안군 다물도리,3081
전라남도 신안군 만재도리,전라남도 신안군 만재도리,3081
전라남도 신안군 가거도리,전라남도 신안군 가거도리,3081
전라남도 신안군 태도리,전라남도 신안군 태도리,3081
전라남도 신안군 홍도리,전라남도 신안군 홍도리,3081
전라남도 신안군 영산리,전라남도 신안군 영산리,3081
전라남도 신안군 도초면,전라남도 신안군 도초면,3079
전라남도 신안군 우이도리,전라남도 신안군 우이도리,3079
전라남도 신안군 비금면,전라남도 신안군 비금면,3078
전라남도 신안군 수치리,전라남도 신안군 수치리,3078
전라남도 신안군 광대리,전라남도 신안군 광대리,3078
전라남도 신안군 자은면,전라남도 신안군 자은면,3077
전라남도 신안군 임자면,전라남도 신안군 임자면,3076
전라남도 신안군 삼두리,전라남도 신안군 삼두리,3076
전라남도 신안군 도찬리,전라남도 신안군 도찬리,3076
전라남도 신안군 증도면,전라남도 신안군 증도면,3074
전라남도 신안군 우전리,전라남도 신안군 우전리,3074
전라남도 신안군 압해읍,전라남도 신안군 압해읍,3071
전라남도 신안군 장감리,전라남도 신안군 장감리,3071
전라남도 신안군 송공리,전라남도 신안군 송공리,3071
전라남도 신안군 매화리,전라남도 신안군 매화리,3071
전라남도 신안군 지도읍,전라남도 신안군 지도읍,3069
전라남도 신안군 태천리,전라남도 신안군 태천리,3069
전라남도 신안군 어의리,전라남도 신안군 어의리,3069
전라남도 진도군 조도면,전라남도 진도군 조도면,3065
전라남도 진도군 가사도리,전라남도 진도군 가사도리,3065
전라남도 진도군 내병도리,전라남도 진도군 내병도리,3065
전라남도 진도군 옥도리,전라남도 진도군 옥도리,3065
전라남도 진도군 진목도리,전라남도 진도군 진목도리,3065
전라남도 진도군 맹골도리,전라남도 진도군 맹골도리,3065
전라남도 진도군 청등도리,전라남도 진도군 청등도리,3065
전라남도 진도군 독거도리,전라남도 진도군 독거도리,3065
전라남도 진도군 성남도리,전라남도 진도군 성남도리,3065
전라남도 진도군 대마도리,전라남도 진도군 대마도리,3065
전라남도 진도군 창유리,전라남도 진도군 창유리,3065
전라남도 진도군 서거차도리,전라남도 진도군 서거차도리,3065
전라남도 진도군 지산면,전라남도 진도군 지산면,3064
전라남도 진도군 심동리,전라남도 진도군 심동리,3064
전라남도 진도군 거제리,전라남도 진도군 거제리,3064
전라남도 진도군 남동리,전라남도 진도군 남동리,3059
전라남도 진도군 죽림리,전라남도 진도군 죽림리,3063
전라남도 진도군 삼막리,전라남도 진도군 삼막리,3063
전라남도 진도군 구자도리,전라남도 진도군 구자도리,3062
전라남도 진도군 만길리,전라남도 진도군 만길리,3062
전라남도 진도군 모도리,전라남도 진도군 모도리,3062
전라남도 진도군 사천리,전라남도 진도군 사천리,3062
전라남도 진도군 원포리,전라남도 진도군 원포리,3061
전라남도 진도군 오류리,전라남도 진도군 오류리,3061
전라남도 진도군 정자리,전라남도 진도군 정자리,3060
전라남도 진도군 녹진리,전라남도 진도군 녹진리,3060
전라남도 완도군 생일면,전라남도 완도군 생일면,3057
전라남도 완도군 봉선리,전라남도 완도군 봉선리,3057
전라남도 완도군 보길면,전라남도 완도군 보길면,3056
전라남도 완도군 금당면,전라남도 완도군 금당면,3055
전라남도 완도군 소안면,전라남도 완도군 소안면,3054
전라남도 완도군 당사리,전라남도 완도군 당사리,3054
전라남도 완도군 청산면,전라남도 완도군 청산면,3052
전라남도 완도군 여서리,전라남도 완도군 여서리,3052
전라남도 완도군 모도리,전라남도 완도군 모도리,3052
전라남도 완도군 동촌리,전라남도 완도군 동촌리,3052
전라남도 완도군 약산면,전라남도 완도군 약산면,3051
전라남도 완도군 고금면,전라남도 완도군 고금면,3050
전라남도 완도군 신지면,전라남도 완도군 신지면,3049
전라남도 완도군 월양리,전라남도 완도군 월양리,3049
전라남도 완도군 군외면,전라남도 완도군 군외면,3048
전라남도 완도군 당인리,전라남도 완도군 당인리,3048
전라남도 완도군 황진리,전라남도 완도군 황진리,3048
전라남도 완도군 방서리,전라남도 완도군 방서리,3046
전라남도 완도군 내리,전라남도 완도군 내리,3046
전라남도 완도군 동천리,전라남도 완도군 동천리,3046
전라남도 완도군 장원리,전라남도 완도군 장원리,3045
전라남도 완도군 사동리,전라남도 완도군 사동리,3045
전라남도 완도군 완도읍,전라남도 완도군 완도읍,3044
전라남도 완도군 대야리,전라남도 완도군 대야리,3044
전라남도 장성군 북하면,전라남도 장성군 북하면,3042
전라남도 장성군 신성리,전라남도 장성군 신성리,3042
전라남도 장성군 월성리,전라남도 장성군 월성리,3042
전라남도 장성군 조양리,전라남도 장성군 조양리,3041
전라남도 장성군 죽청리,전라남도 장성군 죽청리,3041
전라남도 장성군 서삼면,전라남도 장성군 서삼면,3039
전라남도 장성군 황룡면,전라남도 장성군 황룡면,3038
전라남도 장성군 관동리,전라남도 장성군 관동리,3038
전라남도 장성군 삼계면,전라남도 장성군 삼계면,3037
전라남도 장성군 생촌리,전라남도 장성군 생촌리,3037
전라남도 장성군 수해리,전라남도 장성군 수해리,3036
전라남도 장성군 진원면,전라남도 장성군 진원면,3033
전라남도 영광군 낙월면,전라남도 영광군 낙월면,3029
전라남도 영광군 각이리,전라남도 영광군 각이리,3029
전라남도 영광군 오도리,전라남도 영광군 오도리,3029
전라남도 영광군 석만리,전라남도 영광군 석만리,3029
전라남도 영광군 송이리,전라남도 영광군 송이리,3029
전라남도 영광군 임병리,전라남도 영광군 임병리,3029
전라남도 영광군 법성면,전라남도 영광군 법성면,3028
전라남도 영광군 월산리,전라남도 영광군 월산리,3028
전라남도 영광군 염산면,전라남도 영광군 염산면,3027
전라남도 영광군 두우리,전라남도 영광군 두우리,3027
전라남도 영광군 군남면,전라남도 영광군 군남면,3026
전라남도 영광군 용암리,전라남도 영광군 용암리,3026
전라남도 영광군 만곡리,전라남도 영광군 만곡리,3025
전라남도 영광군 불갑면,전라남도 영광군 불갑면,3024
전라남도 영광군 묘량면,전라남도 영광군 묘량면,3023
전라남도 영광군 대마면,전라남도 영광군 대마면,3022
전라남도 영광군 단덕리,전라남도 영광군 단덕리,3021
전라남도 영광군 계마리,전라남도 영광군 계마리,3021
전라남도 영광군 하사리,전라남도 영광군 하사리,3020
전라남도 영광군 백암리,전라남도 영광군 백암리,3020
전라남도 영광군 양성리,전라남도 영광군 양성리,3020
전라남도 함평군 해보면,전라남도 함평군 해보면,3016
전라남도 함평군 대각리,전라남도 함평군 대각리,3016
전라남도 함평군 나산면,전라남도 함평군 나산면,3015
전라남도 함평군 대동면,전라남도 함평군 대동면,3014
전라남도 함평군 금산리,전라남도 함평군 금산리,3014
전라남도 함평군 엄다면,전라남도 함평군 엄다면,3013
전라남도 함평군 석정리,전라남도 함평군 석정리,3012
전라남도 함평군 백운리,전라남도 함평군 백운리,3011
전라남도 함평군 손불면,전라남도 함평군 손불면,3010
전라남도 함평군 석성리,전라남도 함평군 석성리,3009
전라남도 무안군 운남면,전라남도 무안군 운남면,3007
전라남도 무안군 해제면,전라남도 무안군 해제면,3006
전라남도 무안군 양월리,전라남도 무안군 양월리,3006
전라남도 무안군 송석리,전라남도 무안군 송석리,3006
전라남도 무안군 망운면,전라남도 무안군 망운면,3005
전라남도 무안군 탄도리,전라남도 무안군 탄도리,3005
전라남도 무안군 가입리,전라남도 무안군 가입리,3004
전라남도 무안군 수양리,전라남도 무안군 수양리,3004
전라남도 무안군 청계면,전라남도 무안군 청계면,3003
전라남도 무안군 청천리,전라남도 무안군 청천리,3003
전라남도 무안군 도대리,전라남도 무안군 도대리,3003
전라남도 무안군 몽탄면,전라남도 무안군 몽탄면,3002
전라남도 무안군 당호리,전라남도 무안군 당호리,3002
전라남도 무안군 삼향읍,전라남도 무안군 삼향읍,3000
전라남도 무안군 감돈리,전라남도 무안군 감돈리,2999
전라남도 무안군 의산리,전라남도 무안군 의산리,2999
전라남도 무안군 망월리,전라남도 무안군 망월리,2999
전라남도 무안군 매곡리,전라남도 무안군 매곡리,2998
전라남도 영암군 미암면,전라남도 영암군 미암면,2996
전라남도 영암군 신덕리,전라남도 영암군 신덕리,2995
전라남도 영암군 학계리,전라남도 영암군 학계리,2995
전라남도 영암군 태백리,전라남도 영암군 태백리,2994
전라남도 영암군 엄길리,전라남도 영암군 엄길리,2994
전라남도 영암군 군서면,전라남도 영암군 군서면,2993
전라남도 영암군 도포면,전라남도 영암군 도포면,2992
전라남도 영암군 옥야리,전라남도 영암군 옥야리,2991
전라남도 영암군 신북면,전라남도 영암군 신북면,2990
전라남도 영암군 양계리,전라남도 영암군 양계리,2990
전라남도 영암군 금정면,전라남도 영암군 금정면,2989
전라남도 영암군 쌍효리,전라남도 영암군 쌍효리,2989
전라남도 영암군 덕진면,전라남도 영암군 덕진면,2988
전라남도 영암군 삼호읍,전라남도 영암군 삼호읍,2986
전라남도 영암군 용당리,전라남도 영암군 용당리,2986
전라남도 영암군 한대리,전라남도 영암군 한대리,2985
전라남도 해남군 화원면,전라남도 해남군 화원면,2983
전라남도 해남군 치하리,전라남도 해남군 치하리,2983
전라남도 해남군 매월리,전라남도 해남군 매월리,2983
전라남도 해남군 고평리,전라남도 해남군 고평리,2982
전라남도 해남군 예락리,전라남도 해남군 예락리,2982
전라남도 해남군 산이면,전라남도 해남군 산이면,2981
전라남도 해남군 금호리,전라남도 해남군 금호리,2981
전라남도 해남군 노송리,전라남도 해남군 노송리,2981
전라남도 해남군 황산면,전라남도 해남군 황산면,2980
전라남도 해남군 마산면,전라남도 해남군 마산면,2979
전라남도 해남군 계곡면,전라남도 해남군 계곡면,2978
전라남도 해남군 옥천면,전라남도 해남군 옥천면,2977
전라남도 해남군 용동리,전라남도 해남군 용동리,2977
전라남도 해남군 흥촌리,전라남도 해남군 흥촌리,2976
전라남도 해남군 영전리,전라남도 해남군 영전리,2975
전라남도 해남군 송지면,전라남도 해남군 송지면,2974
전라남도 해남군 송호리,전라남도 해남군 송호리,2974
전라남도 해남군 금강리,전라남도 해남군 금강리,2974
전라남도 해남군 조산리,전라남도 해남군 조산리,2973
전라남도 해남군 고현리,전라남도 해남군 고현리,2973
전라남도 해남군 만안리,전라남도 해남군 만안리,2973
전라남도 해남군 삼마리,전라남도 해남군 삼마리,2972
전라남도 해남군 평호리,전라남도 해남군 평호리,2972
전라남도 해남군 월호리,전라남도 해남군 월호리,2983
전라남도 해남군 복평리,전라남도 해남군 복평리,2970
전라남도 강진군 마량면,전라남도 강진군 마량면,2968
전라남도 강진군 옴천면,전라남도 강진군 옴천면,2967
전라남도 강진군 삭양리,전라남도 강진군 삭양리,2966
전라남도 강진군 갈동리,전라남도 강진군 갈동리,2965
전라남도 강진군 평기리,전라남도 강진군 평기리,2965
전라남도 강진군 성전면,전라남도 강진군 성전면,2964
전라남도 강진군 월하리,전라남도 강진군 월하리,2964
전라남도 강진군 신전면,전라남도 강진군 신전면,2963
전라남도 강진군 신기리,전라남도 강진군 신기리,2962
전라남도 강진군 만덕리,전라남도 강진군 만덕리,2962
전라남도 강진군 덕년리,전라남도 강진군 덕년리,2962
전라남도 강진군 명주리,전라남도 강진군 명주리,2960
전라남도 강진군 영동리,전라남도 강진군 영동리,2960
전라남도 강진군 군동면,전라남도 강진군 군동면,2959
전라남도 강진군 송전리,전라남도 강진군 송전리,2958
전라남도 장흥군 회진면,전라남도 장흥군 회진면,2956
전라남도 장흥군 부산면,전라남도 장흥군 부산면,2955
전라남도 장흥군 유치면,전라남도 장흥군 유치면,2954
전라남도 장흥군 운월리,전라남도 장흥군 운월리,2954
전라남도 장흥군 용문리,전라남도 장흥군 용문리,2954
전라남도 장흥군 장평면,전라남도 장흥군 장평면,2953
전라남도 장흥군 두봉리,전라남도 장흥군 두봉리,2953
전라남도 장흥군 하산리,전라남도 장흥군 하산리,2952
전라남도 장흥군 안양면,전라남도 장흥군 안양면,2951
전라남도 장흥군 수문리,전라남도 장흥군 수문리,2951
전라남도 장흥군 용산면,전라남도 장흥군 용산면,2950
전라남도 장흥군 상발리,전라남도 장흥군 상발리,2950
전라남도 장흥군 대덕읍,전라남도 장흥군 대덕읍,2949
전라남도 장흥군 관산읍,전라남도 장흥군 관산읍,2948
전라남도 장흥군 향양리,전라남도 장흥군 향양리,2947
전라남도 화순군 동면,전라남도 화순군 동면,2945
전라남도 화순군 경치리,전라남도 화순군 경치리,2945
전라남도 화순군 남면,전라남도 화순군 남면,2944
전라남도 화순군 내리,전라남도 화순군 내리,2938
전라남도 화순군 복교리,전라남도 화순군 복교리,2944
전라남도 화순군 운산리,전라남도 화순군 운산리,2944
전라남도 화순군 안성리,전라남도 화순군 안성리,2943
전라남도 화순군 북면,전라남도 화순군 북면,2942
전라남도 화순군 노치리,전라남도 화순군 노치리,2942
전라남도 화순군 방리,전라남도 화순군 방리,2942
전라남도 화순군 이서면,전라남도 화순군 이서면,2941
전라남도 화순군 도암면,전라남도 화순군 도암면,2940
전라남도 화순군 도곡면,전라남도 화순군 도곡면,2939
전라남도 화순군 광사리,전라남도 화순군 광사리,2938
전라남도 화순군 이양면,전라남도 화순군 이양면,2937
전라남도 화순군 증리,전라남도 화순군 증리,2937
전라남도 화순군 용반리,전라남도 화순군 용반리,2937
전라남도 화순군 신석리,전라남도 화순군 신석리,2936
전라남도 화순군 춘양면,전라남도 화순군 춘양면,2935
전라남도 화순군 오음리,전라남도 화순군 오음리,2933
전라남도 화순군 수만리,전라남도 화순군 수만리,2932
전라남도 보성군 유산리,전라남도 보성군 유산리,2930
전라남도 보성군 회천면,전라남도 보성군 회천면,2929
전라남도 보성군 객산리,전라남도 보성군 객산리,2929
전라남도 보성군 화죽리,전라남도 보성군 화죽리,2929
전라남도 보성군 득량면,전라남도 보성군 득량면,2927
전라남도 보성군 조성면,전라남도 보성군 조성면,2926
전라남도 보성군 문덕면,전라남도 보성군 문덕면,2925
전라남도 보성군 복내면,전라남도 보성군 복내면,2924
전라남도 보성군 율어면,전라남도 보성군 율어면,2923
전라남도 보성군 겸백면,전라남도 보성군 겸백면,2922
전라남도 보성군 미력면,전라남도 보성군 미력면,2921
전라남도 보성군 벌교읍,전라남도 보성군 벌교읍,2919
전라남도 보성군 장도리,전라남도 보성군 장도리,2919
전라남도 보성군 호동리,전라남도 보성군 호동리,2919
전라남도 보성군 징광리,전라남도 보성군 징광리,2919
전라남도 고흥군 동일면,전라남도 고흥군 동일면,2916
전라남도 고흥군 영남면,전라남도 고흥군 영남면,2915
전라남도 고흥군 두원면,전라남도 고흥군 두원면,2914
전라남도 고흥군 예회리,전라남도 고흥군 예회리,2914
전라남도 고흥군 대서면,전라남도 고흥군 대서면,2913
전라남도 고흥군 노동리,전라남도 고흥군 노동리,2912
전라남도 고흥군 남양면,전라남도 고흥군 남양면,2911
전라남도 고흥군 월정리,전라남도 고흥군 월정리,2911
전라남도 고흥군 과역면,전라남도 고흥군 과역면,2910
전라남도 고흥군 백일리,전라남도 고흥군 백일리,2910
전라남도 고흥군 성기리,전라남도 고흥군 성기리,2909
전라남도 고흥군 예내리,전라남도 고흥군 예내리,2908
전라남도 고흥군 포두면,전라남도 고흥군 포두면,2907
전라남도 고흥군 오취리,전라남도 고흥군 오취리,2907
전라남도 고흥군 차동리,전라남도 고흥군 차동리,2907
전라남도 고흥군 도화면,전라남도 고흥군 도화면,2906
전라남도 고흥군 지죽리,전라남도 고흥군 지죽리,2906
전라남도 고흥군 금산면,전라남도 고흥군 금산면,2905
전라남도 고흥군 오천리,전라남도 고흥군 오천리,2905
전라남도 고흥군 도덕면,전라남도 고흥군 도덕면,2904
전라남도 고흥군 용동리,전라남도 고흥군 용동리,2904
전라남도 고흥군 풍양면,전라남도 고흥군 풍양면,2903
전라남도 고흥군 풍남리,전라남도 고흥군 풍남리,2903
전라남도 고흥군 도양읍,전라남도 고흥군 도양읍,2900
전라남도 고흥군 시산리,전라남도 고흥군 시산리,2900
전라남도 고흥군 득량리,전라남도 고흥군 득량리,2900
전라남도 구례군 산동면,전라남도 구례군 산동면,2897
전라남도 구례군 위안리,전라남도 구례군 위안리,2897
전라남도 구례군 용방면,전라남도 구례군 용방면,2896
전라남도 구례군 방광리,전라남도 구례군 방광리,2895
전라남도 구례군 마산면,전라남도 구례군 마산면,2894
전라남도 구례군 문수리,전라남도 구례군 문수리,2893
전라남도 구례군 송정리,전라남도 구례군 송정리,2893
전라남도 구례군 효곡리,전라남도 구례군 효곡리,2892
전라남도 구례군 중산리,전라남도 구례군 중산리,2891
전라남도 구례군 계산리,전라남도 구례군 계산리,2890
전라남도 곡성군 오산면,전라남도 곡성군 오산면,2888
전라남도 곡성군 겸면,전라남도 곡성군 겸면,2887
전라남도 곡성군 입면,전라남도 곡성군 입면,2886
전라남도 곡성군 주산리,전라남도 곡성군 주산리,2885
전라남도 곡성군 고달면,전라남도 곡성군 고달면,2884
전라남도 곡성군 죽곡면,전라남도 곡성군 죽곡면,2883
전라남도 곡성군 원달리,전라남도 곡성군 원달리,2883
전라남도 곡성군 신풍리,전라남도 곡성군 신풍리,2883
전라남도 곡성군 신전리,전라남도 곡성군 신전리,2882
전라남도 곡성군 석곡면,전라남도 곡성군 석곡면,2881
전라남도 곡성군 청계리,전라남도 곡성군 청계리,2880
전라남도 곡성군 미산리,전라남도 곡성군 미산리,2879
전라남도 곡성군 신기리,전라남도 곡성군 신기리,2878
전라남도 담양군 행성리,전라남도 담양군 행성리,2876
전라남도 담양군 월산면,전라남도 담양군 월산면,2874
전라남도 담양군 용암리,전라남도 담양군 용암리,2874
전라남도 담양군 용치리,전라남도 담양군 용치리,2873
전라남도 담양군 도림리,전라남도 담양군 도림리,2873
전라남도 담양군 봉황리,전라남도 담양군 봉황리,2872
전라남도 담양군 영천리,전라남도 담양군 영천리,2871
전라남도 담양군 대덕면,전라남도 담양군 대덕면,2870
전라남도 담양군 입석리,전라남도 담양군 입석리,2870
전라남도 담양군 경상리,전라남도 담양군 경상리,2868
전라남도 광양시 마동,전라남도 광양시 마동,6595
전라남도 광양시 황길동,전라남도 광양시 황길동,6600
전라남도 광양시 금천리,전라남도 광양시 금천리,2858
전라남도 광양시 도사리,전라남도 광양시 도사리,2858
전라남도 광양시 신구리,전라남도 광양시 신구리,2857
전라남도 광양시 수평리,전라남도 광양시 수평리,2855
전라남도 광양시 동곡리,전라남도 광양시 동곡리,2854
전라남도 광양시 봉강면,전라남도 광양시 봉강면,2853
전라남도 광양시 신룡리,전라남도 광양시 신룡리,2853
전라남도 광양시 덕례리,전라남도 광양시 덕례리,2852
전라남도 나주시 진포동,전라남도 나주시 진포동,6626
전라남도 나주시 부덕동,전라남도 나주시 부덕동,6613
전라남도 나주시 삼도동,전라남도 나주시 삼도동,6615
전라남도 나주시 봉황면,전라남도 나주시 봉황면,2843
전라남도 나주시 만봉리,전라남도 나주시 만봉리,2843
전라남도 나주시 마산리,전라남도 나주시 마산리,2842
전라남도 나주시 풍산리,전라남도 나주시 풍산리,2842
전라남도 나주시 금안리,전라남도 나주시 금안리,2839
전라남도 나주시 문평면,전라남도 나주시 문평면,2838
전라남도 나주시 동강면,전라남도 나주시 동강면,2836
전라남도 나주시 남평읍,전라남도 나주시 남평읍,2831
전라남도 순천시 대대동,전라남도 순천시 대대동,6688
전라남도 순천시 동외동,전라남도 순천시 동외동,6692
전라남도 순천시 삼거동,전라남도 순천시 삼거동,6693
전라남도 순천시 오곡리,전라남도 순천시 오곡리,2816
전라남도 순천시 쌍지리,전라남도 순천시 쌍지리,2816
