region_id,full_name,search_name,위도,경도
2120,충청북도 청주시 흥덕구 가경동,가경동,36.6288624,127.4330461
2127,충청북도 청주시 흥덕구 가경동,가경동,36.6288624,127.4330461
6683,전라남도 순천시 가곡동,가곡동,34.9848,127.4791
3636,경상남도 밀양시 가곡동,가곡동,35.478743,128.764563
2256,충청북도 단양군 가곡면,가곡면,37.0284558,128.385416
1986,강원특별자치도 삼척시 가곡면,가곡면,37.1497625,129.2051817
1829,경기도 여주시 가남읍,가남읍,37.2018731,127.5451758
1830,경기도 여주시 가남읍,가남읍,37.2018731,127.5451758
1369,경기도 의정부시 가능동,가능동,37.7505409,127.0384877
6436,울산광역시 북구 가대동,가대동,35.6058,129.3069
631,부산광역시 강서구 가덕도동,가덕도동,35.0566814,128.8317558
2097,충청북도 청주시 상당구 가덕면,가덕면,36.5535697,127.5488276
420,서울특별시 송파구 가락1동,가락1동,37.4964898,127.1098653
421,서울특별시 송파구 가락2동,가락2동,37.4987054,127.1266714
629,부산광역시 강서구 가락동,가락동,35.1964203,128.9018427
6181,서울특별시 송파구 가락동,가락동,37.4955568,127.1217864
419,서울특별시 송파구 가락본동,가락본동,37.4955568,127.1217864
6412,세종특별자치시 가람동,가람동,36.47025023,127.2454125
3678,경상남도 의령군 가례면,가례면,35.3266944,128.2452746
285,서울특별시 구로구 가리봉동,가리봉동,37.4825557,126.8897489
3792,경상남도 거창군 가북면,가북면,35.7627805,127.9932241
4604,경기도 안성시 가사동,가사동,37.0155,127.2883
2868,전라남도 담양군 가사문학면,가사문학면,35.1774696,127.0279001
295,서울특별시 금천구 가산동,가산동,37.4769094,126.8917326
294,서울특별시 금천구 가산동,가산동,37.4769094,126.8917326
3420,경상북도 칠곡군 가산면,가산면,36.0859638,128.5389087
1818,경기도 포천시 가산면,가산면,37.8487077,127.186376
4683,경기도 오산시 가수동,가수동,37.1466071,127.0549625
1146,대전광역시 서구 가수원동,가수원동,36.3035126,127.3494302
2376,충청남도 논산시 가야곡면,가야곡면,36.1368074,127.1587979
5912,부산광역시 부산진구 가야동,가야동,35.1532722,129.0342483
3797,경상남도 합천군 가야면,가야면,35.762683,128.139463
3691,경상남도 함안군 가야읍,가야읍,35.2723046,128.4081358
516,부산광역시 부산진구 가야제1동,가야제1동,35.1532722,129.0342483
517,부산광역시 부산진구 가야제2동,가야제2동,35.1497685,129.0289998
1104,대전광역시 동구 가양1동,가양1동,36.3470132,127.4414099
1105,대전광역시 동구 가양2동,가양2동,36.3490565,127.4473972
5751,대전광역시 동구 가양동,가양동,36.3470132,127.4414099
6047,서울특별시 강서구 가양동,가양동,37.5695239,126.8447099
269,서울특별시 강서구 가양제1동,가양제1동,37.5695239,126.8447099
270,서울특별시 강서구 가양제2동,가양제2동,37.5673763,126.8512826
271,서울특별시 강서구 가양제3동,가양제3동,37.561092,126.8605955
4661,경기도 여주시 가업동,가업동,37.269025,127.6173375
5752,대전광역시 동구 가오동,가오동,36.3073167,127.4553625
3296,경상북도 문경시 가은읍,가은읍,36.642715,128.06205
5012,경상남도 창원시 성산구 가음동,가음동,35.20837548,128.6953187
3342,경상북도 의성군 가음면,가음면,36.234135,128.724662
3480,경상남도 창원시 성산구 가음정동,가음정동,35.20837198,128.6852428
1139,대전광역시 서구 가장동,가장동,36.3301316,127.3851952
5246,경상북도 상주시 가장동,가장동,36.3793,128.145
4684,경기도 오산시 가장동,가장동,37.162615,127.034725
4780,경기도 평택시 가재동,가재동,37.044,127.0847
951,인천광역시 서구 가정1동,가정1동,37.5263323,126.6705205
952,인천광역시 서구 가정2동,가정2동,37.5250996,126.6800633
953,인천광역시 서구 가정3동,가정3동,37.5154963,126.6778827
6524,인천광역시 서구 가정동,가정동,37.5263323,126.6705205
3791,경상남도 거창군 가조면,가조면,35.711001,128.0147
958,인천광역시 서구 가좌1동,가좌1동,37.4943721,126.6726009
959,인천광역시 서구 가좌2동,가좌2동,37.4908571,126.6848686
960,인천광역시 서구 가좌3동,가좌3동,37.4924871,126.6798554
961,인천광역시 서구 가좌4동,가좌4동,37.4874195,126.6836545
4934,경상남도 진주시 가좌동,가좌동,35.1561,128.1033
6525,인천광역시 서구 가좌동,가좌동,37.4943721,126.6726009
4425,경기도 고양시 일산서구 가좌동,가좌동,37.69112463,126.7204479
5064,경상남도 창원시 진해구 가주동,가주동,35.11649679,128.8313654
7226,충청북도 충주시 가주동,가주동,36.9340013,127.8872
819,대구광역시 달성군 가창면,가창면,35.8026898,128.6228183
5656,대구광역시 수성구 가천동,가천동,35.8516821,128.6861625
3408,경상북도 성주군 가천면,가천면,35.884407,128.1662
1853,경기도 가평군 가평읍,가평읍,37.825151,127.5164545
1854,경기도 가평군 가평읍,가평읍,37.825151,127.5164545
3489,경상남도 창원시 마산합포구 가포동,가포동,35.16955196,128.5720389
4435,경기도 광명시 가학동,가학동,37.4164571,126.85785
4605,경기도 안성시 가현동,가현동,37.0062,127.2873
4343,강원특별자치도 원주시 가현동,가현동,37.3876,127.9249
3564,경상남도 진주시 가호동,가호동,35.1600479,128.1066507
10,서울특별시 종로구 가회동,가회동,37.5800784,126.9847995
3808,경상남도 합천군 가회면,가회면,35.4351632,128.0336541
3245,경상북도 영주시 가흥1동,가흥1동,36.8159764,128.6035465
3246,경상북도 영주시 가흥2동,가흥2동,36.8293879,128.6116978
3227,경상북도 영주시 가흥동,가흥동,36.8216,128.6014
5318,경상북도 영주시 가흥동,가흥동,36.8216,128.6014
3387,경상북도 청도군 각남면,각남면,35.6417993,128.6589272
3389,경상북도 청도군 각북면,각북면,35.687293,128.58925
5580,대구광역시 동구 각산동,각산동,35.8841,128.717
5521,광주광역시 북구 각화동,각화동,35.183485,126.940325
2060,강원특별자치도 화천군 간동면,간동면,38.055292,127.7899
895,인천광역시 남동구 간석1동,간석1동,37.4586158,126.7053027
896,인천광역시 남동구 간석2동,간석2동,37.463964,126.7109236
897,인천광역시 남동구 간석3동,간석3동,37.4661981,126.7145535
898,인천광역시 남동구 간석4동,간석4동,37.4673806,126.6991569
6494,인천광역시 남동구 간석동,간석동,37.4586158,126.7053027
2079,강원특별자치도 고성군 간성읍,간성읍,38.3783811,128.4670022
2892,전라남도 구례군 간전면,간전면,35.1782185,127.5437694
6793,전라북도 김제시 갈공동,갈공동,35.80580005,126.8648216
4685,경기도 오산시 갈곶동,갈곶동,37.1309,127.0726
1141,대전광역시 서구 갈마1동,갈마1동,36.350845,127.3678339
1142,대전광역시 서구 갈마2동,갈마2동,36.3468108,127.3748765
5788,대전광역시 서구 갈마동,갈마동,36.350845,127.3678339
2048,강원특별자치도 철원군 갈말읍,갈말읍,38.1476987,127.3083075
1579,경기도 구리시 갈매동,갈매동,37.6310929,127.1165641
923,인천광역시 부평구 갈산1동,갈산1동,37.517675,126.7271995
924,인천광역시 부평구 갈산2동,갈산2동,37.5107623,126.7256995
5565,대구광역시 달서구 갈산동,갈산동,35.8421904,128.4994625
6836,전라북도 익산시 갈산동,갈산동,35.93639349,126.9528703
7070,충청남도 서산시 갈산동,갈산동,36.7947,126.4331
4748,경기도 이천시 갈산동,갈산동,37.2866583,127.465175
1406,경기도 안양시 동안구 갈산동,갈산동,37.37613323,126.9661425
6516,인천광역시 부평구 갈산동,갈산동,37.517675,126.7271995
2464,충청남도 홍성군 갈산면,갈산면,36.605174,126.5501
6225,서울특별시 용산구 갈월동,갈월동,37.5425333,126.9717625
5734,대전광역시 대덕구 갈전동,갈전동,36.4277513,127.4689625
4314,강원특별자치도 삼척시 갈천동,갈천동,37.4639,129.1624
6820,전라북도 남원시 갈치동,갈치동,35.45734861,127.4137805
1573,경기도 과천시 갈현동,갈현동,37.4194212,126.9891793
1571,경기도 과천시 갈현동,갈현동,37.4194212,126.9891793
4519,경기도 성남시 중원구 갈현동,갈현동,37.42036828,127.1745744
6471,인천광역시 계양구 갈현동,갈현동,37.5808,126.7223
6254,서울특별시 은평구 갈현동,갈현동,37.623707,126.916675
193,서울특별시 은평구 갈현제1동,갈현제1동,37.623707,126.916675
194,서울특별시 은평구 갈현제2동,갈현제2동,37.6185866,126.9158385
2596,전라북도 정읍시 감곡면,감곡면,35.71488784,126.928507
2251,충청북도 음성군 감곡면,감곡면,37.1123505,127.6434602
5897,부산광역시 남구 감만동,감만동,35.1168248,129.0806215
549,부산광역시 남구 감만제1동,감만제1동,35.1168248,129.0806215
550,부산광역시 남구 감만제2동,감만제2동,35.1225003,129.0845305
3156,경상북도 김천시 감문면,감문면,36.2142223,128.1810064
2232,충청북도 괴산군 감물면,감물면,36.8367195,127.8749483
1658,경기도 하남시 감북동,감북동,37.516208,127.161688
794,대구광역시 달서구 감삼동,감삼동,35.8515466,128.5502823
4808,경기도 하남시 감이동,감이동,37.4991179,127.1636125
4809,경기도 하남시 감일동,감일동,37.5089064,127.1594454
663,부산광역시 사상구 감전동,감전동,35.1543357,128.9794421
4466,경기도 김포시 감정동,감정동,37.6243,126.6937
5928,부산광역시 사하구 감천동,감천동,35.0879805,129.0046415
3160,경상북도 김천시 감천면,감천면,36.0660042,128.1254908
3428,경상북도 예천군 감천면,감천면,36.72116,128.526425
604,부산광역시 사하구 감천제1동,감천제1동,35.0879805,129.0046415
605,부산광역시 사하구 감천제2동,감천제2동,35.0946051,129.009319
3128,경상북도 경주시 감포읍,감포읍,35.8074109,129.5016436
5217,경상북도 김천시 감호동,감호동,36.1208322,128.1294248
5127,경상북도 경산시 갑제동,갑제동,35.8244,128.7703
2008,강원특별자치도 횡성군 갑천면,갑천면,37.560967,128.110212
2366,충청남도 논산시 강경읍,강경읍,36.1581155,127.0179549
3372,경상북도 영덕군 강구면,강구면,36.361843,129.3786138
4935,경상남도 진주시 강남동,강남동,35.1839,128.0873
3198,경상북도 안동시 강남동,강남동,36.5487333,128.726975
1946,강원특별자치도 강릉시 강남동,강남동,37.74421,128.905612
1899,강원특별자치도 춘천시 강남동,강남동,37.8679146,127.7189641
2122,충청북도 청주시 흥덕구 강내면,강내면,36.62114386,127.3573467
4858,경상남도 김해시 강동,강동,35.2163,128.8818
627,부산광역시 강서구 강동동,강동동,35.2145485,128.9352352
1223,울산광역시 북구 강동동,강동동,35.612831,129.4455992
3138,경상북도 경주시 강동면,강동면,35.987785,129.273313
1932,강원특별자치도 강릉시 강동면,강동면,37.7280864,128.954213
2012,강원특별자치도 횡성군 강림면,강림면,37.36024,128.1254
4390,경기도 고양시 덕양구 강매동,강매동,37.60447833,126.8427082
4251,강원특별자치도 강릉시 강문동,강문동,37.7939,128.9172
7040,충청남도 논산시 강산동,강산동,36.1866179,127.0815625
1862,경기도 양평군 강상면,강상면,37.4772149,127.4854997
3670,경상남도 양산시 강서동,강서동,35.3451483,129.0261261
7196,충청북도 청주시 흥덕구 강서동,강서동,36.61878457,127.418806
2130,충청북도 청주시 흥덕구 강서제1동,강서제1동,36.62674634,127.4261027
2131,충청북도 청주시 흥덕구 강서제2동,강서제2동,36.66143183,127.4283295
433,서울특별시 강동구 강일동,강일동,37.5649783,127.173909
6964,제주특별자치도 서귀포시 강정동,강정동,33.254,126.4927
7128,충청북도 제천시 강제동,강제동,37.1162,128.2183
2704,전라북도 임실군 강진면,강진면,35.53033285,127.1635674
2958,전라남도 강진군 강진읍,강진읍,34.6357995,126.7735557
1837,경기도 여주시 강천면,강천면,37.272917,127.711488
1863,경기도 양평군 강하면,강하면,37.4949652,127.410467
2091,강원특별자치도 양양군 강현면,강현면,38.14994,128.607587
969,인천광역시 강화군 강화읍,강화읍,37.7483599,126.4836967
968,인천광역시 강화군 강화읍,강화읍,37.7483599,126.4836967
6864,전라북도 전주시 덕진구 강흥동,강흥동,35.88993416,127.00832
1872,경기도 양평군 개군면,개군면,37.4259728,127.5367962
5913,부산광역시 부산진구 개금동,개금동,35.1526164,129.0219511
518,부산광역시 부산진구 개금제1동,개금제1동,35.1526164,129.0219511
519,부산광역시 부산진구 개금제2동,개금제2동,35.1420228,129.0183071
520,부산광역시 부산진구 개금제3동,개금제3동,35.1557689,129.021927
3155,경상북도 김천시 개령면,개령면,36.1676998,128.1861813
6750,전라북도 군산시 개복동,개복동,35.98478249,126.7138381
6062,서울특별시 구로구 개봉동,개봉동,37.5003318,126.8511255
288,서울특별시 구로구 개봉제1동,개봉제1동,37.5003318,126.8511255
289,서울특별시 구로구 개봉제2동,개봉제2동,37.4925187,126.8620808
290,서울특별시 구로구 개봉제3동,개봉제3동,37.485993,126.853838
6751,전라북도 군산시 개사동,개사동,35.92995926,126.6551553
7176,충청북도 청주시 서원구 개신동,개신동,36.6247435,127.4587632
5247,경상북도 상주시 개운동,개운동,36.3898,128.13
1913,강원특별자치도 원주시 개운동,개운동,37.3412771,127.960247
2547,전라북도 군산시 개정동,개정동,35.96443247,126.7544506
2533,전라북도 군산시 개정면,개정면,35.95811611,126.7965889
3400,경상북도 고령군 개진면,개진면,35.70811,128.350125
3725,경상남도 고성군 개천면,개천면,35.0987865,128.2589238
396,서울특별시 강남구 개포1동,개포1동,37.4827409,127.055737
397,서울특별시 강남구 개포2동,개포2동,37.4897723,127.0689523
402,서울특별시 강남구 개포3동,개포3동,37.49217318,127.0736996
398,서울특별시 강남구 개포4동,개포4동,37.4788183,127.0516374
6030,서울특별시 강남구 개포동,개포동,37.4827409,127.055737
3433,경상북도 예천군 개포면,개포면,36.608407,128.366463
6048,서울특별시 강서구 개화동,개화동,37.5874,126.8068
5248,경상북도 상주시 거동동,거동동,36.376,128.1842
3730,경상남도 고성군 거류면,거류면,34.9918215,128.4042812
4565,경기도 시흥시 거모동,거모동,37.3549,126.7741
407,서울특별시 송파구 거여1동,거여1동,37.4969643,127.1432324
408,서울특별시 송파구 거여2동,거여2동,37.4935803,127.1468764
6182,서울특별시 송파구 거여동,거여동,37.4969643,127.1432324
5192,경상북도 구미시 거의동,거의동,36.1419,128.401
5959,부산광역시 연제구 거제동,거제동,35.1918905,129.0756359
3642,경상남도 거제시 거제면,거제면,34.851057,128.5904
633,부산광역시 연제구 거제제1동,거제제1동,35.1918905,129.0756359
634,부산광역시 연제구 거제제2동,거제제2동,35.1877838,129.0703237
635,부산광역시 연제구 거제제3동,거제제3동,35.1843106,129.071163
636,부산광역시 연제구 거제제4동,거제제4동,35.1800525,129.0659171
2080,강원특별자치도 고성군 거진읍,거진읍,38.4362818,128.4528629
3781,경상남도 거창군 거창읍,거창읍,35.6879429,127.9039
3780,경상남도 거창군 거창읍,거창읍,35.6879429,127.9039
4595,경기도 안산시 상록구 건건동,건건동,37.30689038,126.9054648
1070,광주광역시 북구 건국동,건국동,35.2229319,126.8816355
3828,제주특별자치도 제주시 건입동,건입동,33.5150288,126.5315429
4315,강원특별자치도 삼척시 건지동,건지동,37.4286,129.1472
3130,경상북도 경주시 건천읍,건천읍,35.8499328,129.1019349
4477,경기도 동두천시 걸산동,걸산동,37.9277,127.0959
4467,경기도 김포시 걸포동,걸포동,37.6419,126.7161
755,대구광역시 북구 검단동,검단동,35.9134304,128.6272026
962,인천광역시 서구 검단동,검단동,37.6049646,126.6617272
5581,대구광역시 동구 검사동,검사동,35.8958,128.6641
2633,전라북도 김제시 검산동,검산동,35.80321662,126.9037164
2651,전라북도 김제시 검산동,검산동,35.80321662,126.9037164
4759,경기도 파주시 검산동,검산동,37.7825,126.7434
7019,충청남도 공주시 검상동,검상동,36.4352,127.071
947,인천광역시 서구 검암경서동,검암경서동,37.5644054,126.6734874
6526,인천광역시 서구 검암동,검암동,37.5641,126.6745
4252,강원특별자치도 강릉시 견소동,견소동,37.7732,128.941225
6258,서울특별시 종로구 견지동,견지동,37.573504,126.9829808
2462,충청남도 홍성군 결성면,결성면,36.5242633,126.5466167
2887,전라남도 곡성군 겸면,겸면,35.255608,127.1725
6546,인천광역시 중구 경동,경동,37.4720987,126.6328297
6630,전라남도 목포시 경동1가,경동1가,34.7855172,126.3824398
6631,전라남도 목포시 경동2가,경동2가,34.7853977,126.380176
6527,인천광역시 서구 경서동,경서동,37.5595004,126.6547725
1799,경기도 광주시 경안동,경안동,37.4109356,127.2573375
2545,전라북도 군산시 경암동,경암동,35.97963933,126.7298501
6259,서울특별시 종로구 경운동,경운동,37.575067,126.98595
6899,전라북도 전주시 완산구 경원동1가,경원동1가,35.81750187,127.1475695
6900,전라북도 전주시 완산구 경원동2가,경원동2가,35.81780584,127.1495618
6901,전라북도 전주시 완산구 경원동3가,경원동3가,35.82105833,127.1489615
6752,전라북도 군산시 경장동,경장동,35.96946803,126.7322795
2666,전라북도 완주군 경천면,경천면,36.02255089,127.2526124
1948,강원특별자치도 강릉시 경포동,경포동,37.7838197,128.8806307
6601,전라남도 나주시 경현동,경현동,35.0396,126.699
6710,전라남도 여수시 경호동,경호동,34.7106,127.7233
3523,경상남도 창원시 진해구 경화동,경화동,35.15434405,128.686893
2978,전라남도 해남군 계곡면,계곡면,34.645132,126.659563
2692,전라북도 장수군 계남면,계남면,35.70293072,127.5777387
4936,경상남도 진주시 계동,계동,35.196684,128.0808066
4606,경기도 안성시 계동,계동,36.9890679,127.2661875
6260,서울특별시 종로구 계동,계동,37.5804,126.987
2299,충청남도 공주시 계룡면,계룡면,36.3603183,127.1416514
997,광주광역시 동구 계림1동,계림1동,35.1585591,126.9196571
998,광주광역시 동구 계림2동,계림2동,35.1582773,126.9251338
994,광주광역시 동구 계림동,계림동,35.1585591,126.9196571
993,광주광역시 동구 계림동,계림동,35.1585591,126.9196571
5489,광주광역시 동구 계림동,계림동,35.1585591,126.9196571
3289,경상북도 상주시 계림동,계림동,36.422093,128.164288
2693,전라북도 장수군 계북면,계북면,35.78558046,127.6125365
936,인천광역시 계양구 계산1동,계산1동,37.5396107,126.7213341
937,인천광역시 계양구 계산2동,계산2동,37.5442261,126.7282002
938,인천광역시 계양구 계산3동,계산3동,37.5377527,126.7290667
939,인천광역시 계양구 계산4동,계산4동,37.5346234,126.7416801
5249,경상북도 상주시 계산동,계산동,36.4282,128.1682
6472,인천광역시 계양구 계산동,계산동,37.5396107,126.7213341
5678,대구광역시 중구 계산동1가,계산동1가,35.8692701,128.5863501
5679,대구광역시 중구 계산동2가,계산동2가,35.8677237,128.58825
3710,경상남도 창녕군 계성면,계성면,35.4688436,128.512945
4566,경기도 시흥시 계수동,계수동,37.4514679,126.8118
4486,경기도 부천시 계수동,계수동,37.4637483,126.8088708
943,인천광역시 계양구 계양1동,계양1동,37.5771104,126.7334607
944,인천광역시 계양구 계양2동,계양2동,37.5481617,126.7414689
945,인천광역시 계양구 계양3동,계양3동,37.5615778,126.754899
5128,경상북도 경산시 계양동,계양동,35.8248,128.7467
2739,전라북도 부안군 계화면,계화면,35.76169557,126.6980747
1444,경기도 부천시 고강1동,고강1동,37.52947068,126.8120165
4487,경기도 부천시 고강동,고강동,37.532167,126.81715
1443,경기도 부천시 고강본동,고강본동,37.52707211,126.8248424
3256,경상북도 영천시 고경면,고경면,36.001592,129.04585
3061,전라남도 진도군 고군면,고군면,34.4905206,126.3430118
3050,전라남도 완도군 고금면,고금면,34.3949315,126.8043208
4717,경기도 용인시 수지구 고기동,고기동,37.35681441,127.0365713
2482,충청남도 태안군 고남면,고남면,36.420401,126.4092
2884,전라남도 곡성군 고달면,고달면,35.295625,127.341388
4749,경기도 이천시 고담동,고담동,37.2396763,127.45985
2389,충청남도 당진시 고대면,고대면,36.926026,126.596838
1466,경기도 평택시 고덕동,고덕동,37.04953555,127.0321245
6039,서울특별시 강동구 고덕동,고덕동,37.5572593,127.1515382
2476,충청남도 예산군 고덕면,고덕면,36.745301,126.702637
1472,경기도 평택시 고덕면,고덕면,37.0423001,127.0177448
437,서울특별시 강동구 고덕제1동,고덕제1동,37.5572593,127.1515382
438,서울특별시 강동구 고덕제2동,고덕제2동,37.5605,127.16435
1285,경기도 수원시 팔달구 고등동,고등동,37.27344555,127.0011681
1320,경기도 성남시 수정구 고등동,고등동,37.42826375,127.1013445
6865,전라북도 전주시 덕진구 고랑동,고랑동,35.88474967,127.0843682
5392,광주광역시 광산구 고룡동,고룡동,35.1999,126.7794
4721,경기도 용인시 처인구 고림동,고림동,37.24790576,127.2266407
4707,경기도 용인시 기흥구 고매동,고매동,37.22454231,127.0990341
7129,충청북도 제천시 고명동,고명동,37.1144,128.2509
5657,대구광역시 수성구 고모동,고모동,35.8635321,128.6719375
1560,경기도 고양시 일산동구 고봉동,고봉동,37.70189964,126.8272214
2590,전라북도 정읍시 고부면,고부면,35.61856183,126.7716896
2359,충청남도 서산시 고북면,고북면,36.6671468,126.533973
6417,울산광역시 남구 고사동,고사동,35.5001,129.3558
6902,전라북도 전주시 완산구 고사동,고사동,35.81988721,127.1425854
787,대구광역시 수성구 고산1동,고산1동,35.8371144,128.712388
788,대구광역시 수성구 고산2동,고산2동,35.8433967,128.6951573
789,대구광역시 수성구 고산3동,고산3동,35.8441109,128.7065669
4738,경기도 의정부시 고산동,고산동,37.7293,127.0977
2661,전라북도 완주군 고산면,고산면,35.97645861,127.2052189
1747,경기도 안성시 고삼면,고삼면,37.0826797,127.2634207
4524,경기도 수원시 권선구 고색동,고색동,37.24619696,126.9841441
2867,전라남도 담양군 고서면,고서면,35.2235819,126.9731108
743,대구광역시 북구 고성동,고성동,35.881913,128.5835804
5623,대구광역시 북구 고성동1가,고성동1가,35.8788133,128.5852093
5624,대구광역시 북구 고성동2가,고성동2가,35.8803654,128.582875
5625,대구광역시 북구 고성동3가,고성동3가,35.8825737,128.5854625
3717,경상남도 고성군 고성읍,고성읍,34.9780928,128.3192211
3716,경상남도 고성군 고성읍,고성읍,34.9780928,128.3192211
6711,전라남도 여수시 고소동,고소동,34.739626,127.740975
2721,전라북도 고창군 고수면,고수면,35.40991802,126.6786242
3201,경상북도 구미시 고아읍,고아읍,36.2109468,128.3283922
7130,충청북도 제천시 고암동,고암동,37.1637,128.2325
4644,경기도 양주시 고암동,고암동,37.8254,127.0688
3704,경상남도 창녕군 고암면,고암면,35.5763945,128.5110054
1538,경기도 고양시 덕양구 고양동,고양동,37.70336002,126.9037479
1241,세종특별자치시 고운동,고운동,36.52415513,127.2376329
4186,세종특별자치시 고운동,고운동,36.52415513,127.2376329
4645,경기도 양주시 고읍동,고읍동,37.8055,127.076
1517,경기도 안산시 단원구 고잔동,고잔동,37.32193946,126.832292
1515,경기도 안산시 단원구 고잔동,고잔동,37.32193946,126.832292
6495,인천광역시 남동구 고잔동,고잔동,37.3967,126.7001
3748,경상남도 하동군 고전면,고전면,35.022108,127.817288
3784,경상남도 거창군 고제면,고제면,35.814825,127.8714
6821,전라북도 남원시 고죽동,고죽동,35.4454712,127.4004057
2719,전라북도 고창군 고창읍,고창읍,35.43445304,126.7030324
2720,전라북도 고창군 고창읍,고창읍,35.43445304,126.7030324
6063,서울특별시 구로구 고척동,고척동,37.5004631,126.8628603
286,서울특별시 구로구 고척제1동,고척제1동,37.5004631,126.8628603
287,서울특별시 구로구 고척제2동,고척제2동,37.5067055,126.8587122
1644,경기도 의왕시 고천동,고천동,37.3458022,126.9769369
1753,경기도 김포시 고촌읍,고촌읍,37.6033003,126.7709246
2036,강원특별자치도 정선군 고한읍,고한읍,37.2043076,128.8516255
3638,경상남도 거제시 고현동,고현동,34.882599,128.623325
3658,경상남도 거제시 고현동,고현동,34.882599,128.623325
5319,경상북도 영주시 고현동,고현동,36.8505,128.6155
4686,경기도 오산시 고현동,고현동,37.133,127.0839
3739,경상남도 남해군 고현면,고현면,34.8956155,127.8742957
2898,전라남도 고흥군 고흥읍,고흥읍,34.606287,127.280653
2899,전라남도 고흥군 고흥읍,고흥읍,34.606287,127.280653
4525,경기도 수원시 권선구 곡반정동,곡반정동,37.23800907,127.0302118
1280,경기도 수원시 권선구 곡선동,곡선동,37.24333522,127.0333246
2877,전라남도 곡성군 곡성읍,곡성읍,35.2821336,127.2964025
2878,전라남도 곡성군 곡성읍,곡성읍,35.2821336,127.2964025
3589,경상남도 사천시 곤명면,곤명면,35.111974,127.94155
3588,경상남도 사천시 곤양면,곤양면,35.057517,127.959625
1794,경기도 광주시 곤지암읍,곤지암읍,37.3510136,127.3523376
2859,전라남도 광양시 골약동,골약동,34.9373714,127.6791674
3284,경상북도 상주시 공검면,공검면,36.51215,128.158638
2010,강원특별자치도 횡성군 공근면,공근면,37.5364906,127.9617519
3219,경상북도 구미시 공단1동,공단1동,36.1118,128.3695
3220,경상북도 구미시 공단2동,공단2동,36.1041,128.3756
5193,경상북도 구미시 공단동,공단동,36.0993,128.3798
223,서울특별시 마포구 공덕동,공덕동,37.550192,126.960025
2640,전라북도 김제시 공덕면,공덕면,35.89236149,126.9129124
1735,경기도 안성시 공도읍,공도읍,37.0011798,127.1726265
1736,경기도 안성시 공도읍,공도읍,37.0011798,127.1726265
173,서울특별시 노원구 공릉1동,공릉1동,37.624874,127.073838
174,서울특별시 노원구 공릉2동,공릉2동,37.621332,127.083488
6072,서울특별시 노원구 공릉동,공릉동,37.624874,127.073838
709,대구광역시 동구 공산동,공산동,35.9401899,128.6441922
2835,전라남도 나주시 공산면,공산면,34.943335,126.608125
3271,경상북도 상주시 공성면,공성면,36.283428,128.0924754
4708,경기도 용인시 기흥구 공세동,공세동,37.23942471,127.1104587
2724,전라북도 고창군 공음면,공음면,35.3779265,126.5113508
6528,인천광역시 서구 공촌동,공촌동,37.550917,126.6964
6942,전라북도 정읍시 공평동,공평동,35.57937839,126.8214918
5680,대구광역시 중구 공평동,공평동,35.8696654,128.597925
5235,경상북도 문경시 공평동,공평동,36.611099,128.170625
6261,서울특별시 종로구 공평동,공평동,37.5711,126.9828
274,서울특별시 강서구 공항동,공항동,37.5588296,126.8101437
6712,전라남도 여수시 공화동,공화동,34.7471,127.7434
6943,전라북도 정읍시 과교동,과교동,35.54784637,126.8386777
1627,경기도 시흥시 과림동,과림동,37.4368753,126.8328517
2910,전라남도 고흥군 과역면,과역면,34.681266,127.3598822
6602,전라남도 나주시 과원동,과원동,35.0345,126.7164
5329,경상북도 영천시 과전동,과전동,35.9660496,128.9305818
1576,경기도 과천시 과천동,과천동,37.4484318,126.9954261
6049,서울특별시 강서구 과해동,과해동,37.5662,126.7872
1734,경기도 이천시 관고동,관고동,37.2823947,127.4378808
874,인천광역시 미추홀구 관교동,관교동,37.4441834,126.6968131
6547,인천광역시 중구 관동1가,관동1가,37.4736765,126.6215491
6548,인천광역시 중구 관동2가,관동2가,37.4727209,126.6234947
6549,인천광역시 중구 관동3가,관동3가,37.4720383,126.6247492
4859,경상남도 김해시 관동동,관동동,35.1731848,128.7945058
6713,전라남도 여수시 관문동,관문동,34.742635,127.7425
757,대구광역시 북구 관문동,관문동,35.901665,128.542088
4431,경기도 과천시 관문동,관문동,37.4426,126.9882
1539,경기도 고양시 덕양구 관산동,관산동,37.6879882,126.8625539
4344,강원특별자치도 원주시 관설동,관설동,37.3069,127.986
6262,서울특별시 종로구 관수동,관수동,37.5691,126.9906
1395,경기도 안양시 동안구 관양1동,관양1동,37.40604575,126.9614575
4637,경기도 안양시 동안구 관양동,관양동,37.40604575,126.9614575
761,대구광역시 북구 관음동,관음동,35.9442595,128.5472493
1825,경기도 포천시 관인면,관인면,38.1577479,127.2511782
1147,대전광역시 서구 관저1동,관저1동,36.3039509,127.3373611
1148,대전광역시 서구 관저2동,관저2동,36.2993141,127.335202
5789,대전광역시 서구 관저동,관저동,36.3039509,127.3373611
6603,전라남도 나주시 관정동,관정동,34.991635,126.742212
6263,서울특별시 종로구 관철동,관철동,37.5691073,126.9859731
7041,충청남도 논산시 관촉동,관촉동,36.1907346,127.1182375
2703,전라북도 임실군 관촌면,관촌면,35.67379461,127.2708032
1164,대전광역시 유성구 관평동,관평동,36.4230721,127.3887458
6264,서울특별시 종로구 관훈동,관훈동,37.573917,126.98465
1302,경기도 수원시 영통구 광교1동,광교1동,37.29020621,127.047406
